zpid,open_house,open_house_info
18374291,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}]}"
18374248,Sat. 1-5pm,"{'open_house_showing': [{'open_house_end': 1688256000000, 'open_house_start': 1688241600000}, {'open_house_end': 1688342400000, 'open_house_start': 1688328000000}]}"
18374360,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18349803,Fri. 5-7pm,"{'open_house_showing': [{'open_house_end': 1688176800000, 'open_house_start': 1688169600000}, {'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
18366591,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18342678,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}]}"
68042448,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18363955,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}]}"
18363868,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18364174,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}]}"
2058019969,Sun. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
18459502,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18438323,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18453709,Sat. 3:30-9pm,"{'open_house_showing': [{'open_house_end': 1688270400000, 'open_house_start': 1688250600000}, {'open_house_end': 1688356800000, 'open_house_start': 1688337000000}, {'open_house_end': 1688443200000, 'open_house_start': 1688436000000}]}"
18454462,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18457928,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
18458068,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18432970,Sat. 1:30-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688243400000}, {'open_house_end': 1688340600000, 'open_house_start': 1688329800000}]}"
18428417,Sat. 1-5pm,"{'open_house_showing': [{'open_house_end': 1688256000000, 'open_house_start': 1688241600000}, {'open_house_end': 1688342400000, 'open_house_start': 1688331600000}]}"
18430381,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18438386,Sun. 1:30-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688329800000}]}"
72555184,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
82857095,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2056968946,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
18547993,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}, {'open_house_end': 1688497200000, 'open_house_start': 1688490000000}]}"
18548520,Sun. 3-5pm,"{'open_house_showing': [{'open_house_end': 1688342400000, 'open_house_start': 1688335200000}]}"
18548908,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
2057335383,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18517908,Fri. 4-6pm,"{'open_house_showing': [{'open_house_end': 1688173200000, 'open_house_start': 1688166000000}, {'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
18518073,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}, {'open_house_end': 1688857200000, 'open_house_start': 1688850000000}, {'open_house_end': 1688943600000, 'open_house_start': 1688936400000}]}"
18523704,Sat. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
18525121,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}, {'open_house_end': 1688857200000, 'open_house_start': 1688850000000}, {'open_house_end': 1688943600000, 'open_house_start': 1688936400000}]}"
18530468,Sat. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688245200000}, {'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
18532935,Sat. 1-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688241600000}, {'open_house_end': 1688340600000, 'open_house_start': 1688328000000}, {'open_house_end': 1688673600000, 'open_house_start': 1688662800000}, {'open_house_end': 1688859000000, 'open_house_start': 1688846400000}, {'open_house_end': 1688945400000, 'open_house_start': 1688932800000}]}"
18524367,Sat. 1:30-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688243400000}, {'open_house_end': 1688340600000, 'open_house_start': 1688329800000}]}"
18530154,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18435694,Fri. 6-7:30pm,"{'open_house_showing': [{'open_house_end': 1688178600000, 'open_house_start': 1688173200000}, {'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18460340,Sat. 1:30-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688243400000}, {'open_house_end': 1688340600000, 'open_house_start': 1688329800000}]}"
18460792,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18434822,Sat. 1-5pm,"{'open_house_showing': [{'open_house_end': 1688256000000, 'open_house_start': 1688241600000}, {'open_house_end': 1688342400000, 'open_house_start': 1688328000000}]}"
18436411,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18408150,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18407257,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18405544,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
18412312,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
18408982,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
18387922,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18412181,Sun. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
18405576,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18494628,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
18495545,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
18498998,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
18485563,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
18496676,Sun. 1:30-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688329800000}]}"
18480233,Sat. 10am-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688230800000}, {'open_house_end': 1688335200000, 'open_house_start': 1688317200000}, {'open_house_end': 1688508000000, 'open_house_start': 1688490000000}, {'open_house_end': 1688853600000, 'open_house_start': 1688835600000}, {'open_house_end': 1688940000000, 'open_house_start': 1688925600000}]}"
18480285,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18476845,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18476716,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
18480278,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
241643064,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}]}"
18479008,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18474622,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
18417885,Sat. 1-3:30pm,"{'open_house_showing': [{'open_house_end': 1688250600000, 'open_house_start': 1688241600000}]}"
18472283,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18473424,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18470453,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18470338,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18426970,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
18425623,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18357232,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
249604611,Sun. 10:30am-3:30pm,"{'open_house_showing': [{'open_house_end': 1688337000000, 'open_house_start': 1688319000000}]}"
61237808,Sun. 10:30am-3:30pm,"{'open_house_showing': [{'open_house_end': 1688337000000, 'open_house_start': 1688319000000}]}"
18368873,Sun. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
18366591,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18342678,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}]}"
18370440,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
68042448,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18346026,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18363955,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}]}"
18363868,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18393367,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18393702,Thu. 4-6pm,"{'open_house_showing': [{'open_house_end': 1688086800000, 'open_house_start': 1688079600000}, {'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}, {'open_house_end': 1688522400000, 'open_house_start': 1688515200000}]}"
18394418,Sun. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
18366591,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18342678,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}]}"
18494039,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18394425,Sat. 12-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688238000000}, {'open_house_end': 1688338800000, 'open_house_start': 1688324400000}]}"
18395766,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
68042448,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18391801,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18363955,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}]}"
18384145,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
18393367,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18393702,Thu. 4-6pm,"{'open_house_showing': [{'open_house_end': 1688086800000, 'open_house_start': 1688079600000}, {'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}, {'open_house_end': 1688522400000, 'open_house_start': 1688515200000}]}"
18394418,Sun. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
18366591,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
